Model_ID,loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second
Llama3.2_3Bparam_lr0.05_wd0.1,3.5396,5.353810787200928,0.016666666666666666,3.3333333333333335,150,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.05_wd0.1,N/A,N/A,N/A,3.3333333333333335,150,3.4320878982543945,6.9577,12.504,0.862
Llama3.2_3Bparam_lr0.05_wd0.1,3.3988,12.090245246887207,0.014444444444444444,3.5555555555555554,160,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.05_wd0.1,N/A,N/A,N/A,3.5555555555555554,160,3.366407632827759,6.9404,12.535,0.865
Llama3.2_3Bparam_lr0.05_wd0.1,3.3209,6.938562393188477,0.012222222222222223,3.7777777777777777,170,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.05_wd0.1,N/A,N/A,N/A,3.7777777777777777,170,3.3382515907287598,6.952,12.514,0.863
Llama3.2_3Bparam_lr0.05_wd0.1,3.2391,2.4622061252593994,0.010000000000000002,4.0,180,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.05_wd0.1,N/A,N/A,N/A,4.0,180,3.1283822059631348,6.9473,12.523,0.864
Llama3.2_3Bparam_lr0.05_wd0.1,3.1167,3.06386661529541,0.007777777777777778,4.222222222222222,190,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.05_wd0.1,N/A,N/A,N/A,4.222222222222222,190,3.0790209770202637,6.965,12.491,0.861
Llama3.2_3Bparam_lr0.05_wd0.1,3.0435,2.276435613632202,0.005555555555555556,4.444444444444445,200,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.05_wd0.1,N/A,N/A,N/A,4.444444444444445,200,3.0143625736236572,6.9644,12.492,0.862
Llama3.2_3Bparam_lr0.05_wd0.1,2.9717,4.80252742767334,0.0033333333333333335,4.666666666666667,210,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.05_wd0.1,N/A,N/A,N/A,4.666666666666667,210,2.936663866043091,6.9759,12.472,0.86
Llama3.2_3Bparam_lr0.05_wd0.1,2.9274,3.1016130447387695,0.0011111111111111111,4.888888888888889,220,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.05_wd0.1,N/A,N/A,N/A,4.888888888888889,220,2.9004485607147217,6.9681,12.486,0.861
Llama3.2_3Bparam_lr0.05_wd0.1,N/A,N/A,N/A,5.0,225,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd1e-05,2.9065,6.434439659118652,0.009555555555555557,0.2222222222222222,10,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd1e-05,N/A,N/A,N/A,0.2222222222222222,10,2.879643678665161,6.9758,12.472,0.86
Llama3.2_3Bparam_lr0.01_wd1e-05,2.8606,2.421738862991333,0.009111111111111111,0.4444444444444444,20,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd1e-05,N/A,N/A,N/A,0.4444444444444444,20,2.825913190841675,6.9686,12.485,0.861
Llama3.2_3Bparam_lr0.01_wd1e-05,2.7962,3.4024572372436523,0.008666666666666668,0.6666666666666666,30,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd1e-05,N/A,N/A,N/A,0.6666666666666666,30,2.8190157413482666,6.9817,12.461,0.859
Llama3.2_3Bparam_lr0.01_wd1e-05,2.8276,3.7449097633361816,0.008222222222222223,0.8888888888888888,40,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd1e-05,N/A,N/A,N/A,0.8888888888888888,40,2.742298126220703,6.9743,12.474,0.86
Llama3.2_3Bparam_lr0.01_wd1e-05,2.7435,7.333341598510742,0.007777777777777778,1.1111111111111112,50,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd1e-05,N/A,N/A,N/A,1.1111111111111112,50,2.7027111053466797,6.978,12.468,0.86
Llama3.2_3Bparam_lr0.01_wd1e-05,2.6985,16.810091018676758,0.007333333333333333,1.3333333333333333,60,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd1e-05,N/A,N/A,N/A,1.3333333333333333,60,2.6515233516693115,7.0169,12.399,0.855
Llama3.2_3Bparam_lr0.01_wd1e-05,2.6537,6.276345252990723,0.006888888888888889,1.5555555555555556,70,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd1e-05,N/A,N/A,N/A,1.5555555555555556,70,2.628185510635376,7.0034,12.423,0.857
Llama3.2_3Bparam_lr0.01_wd1e-05,2.6465,4.2139763832092285,0.006444444444444445,1.7777777777777777,80,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd1e-05,N/A,N/A,N/A,1.7777777777777777,80,2.5940206050872803,6.9957,12.436,0.858
Llama3.2_3Bparam_lr0.01_wd1e-05,2.6063,5.385322093963623,0.006,2.0,90,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd1e-05,N/A,N/A,N/A,2.0,90,2.5489773750305176,6.9859,12.454,0.859
Llama3.2_3Bparam_lr0.01_wd1e-05,2.5557,3.0852432250976562,0.005555555555555556,2.2222222222222223,100,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd1e-05,N/A,N/A,N/A,2.2222222222222223,100,2.5233304500579834,7.0026,12.424,0.857
Llama3.2_3Bparam_lr0.01_wd1e-05,2.5522,37.24330520629883,0.0051111111111111105,2.4444444444444446,110,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd1e-05,N/A,N/A,N/A,2.4444444444444446,110,2.480531930923462,7.0284,12.378,0.854
Llama3.2_3Bparam_lr0.01_wd1e-05,2.5109,6.42796516418457,0.004666666666666667,2.6666666666666665,120,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd1e-05,N/A,N/A,N/A,2.6666666666666665,120,2.472975730895996,7.0031,12.423,0.857
Llama3.2_3Bparam_lr0.01_wd1e-05,2.4781,5.95151948928833,0.004222222222222223,2.888888888888889,130,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd1e-05,N/A,N/A,N/A,2.888888888888889,130,2.4156737327575684,6.9904,12.446,0.858
Llama3.2_3Bparam_lr0.01_wd1e-05,2.4382,4.145267009735107,0.003777777777777778,3.111111111111111,140,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd1e-05,N/A,N/A,N/A,3.111111111111111,140,2.381438970565796,6.9796,12.465,0.86
Llama3.2_3Bparam_lr0.01_wd1e-05,2.4279,5.1622843742370605,0.003333333333333333,3.3333333333333335,150,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd1e-05,N/A,N/A,N/A,3.3333333333333335,150,2.3816466331481934,6.9856,12.454,0.859
Llama3.2_3Bparam_lr0.01_wd1e-05,2.4109,216.09239196777344,0.0028888888888888888,3.5555555555555554,160,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd1e-05,N/A,N/A,N/A,3.5555555555555554,160,2.362267255783081,6.997,12.434,0.858
Llama3.2_3Bparam_lr0.01_wd1e-05,2.3888,7.877224445343018,0.0024444444444444444,3.7777777777777777,170,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd1e-05,N/A,N/A,N/A,3.7777777777777777,170,2.330117702484131,7.0219,12.39,0.854
Llama3.2_3Bparam_lr0.01_wd1e-05,2.372,5.781312465667725,0.002,4.0,180,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd1e-05,N/A,N/A,N/A,4.0,180,2.3126721382141113,6.9959,12.436,0.858
Llama3.2_3Bparam_lr0.01_wd1e-05,2.3473,4.046380519866943,0.0015555555555555557,4.222222222222222,190,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd1e-05,N/A,N/A,N/A,4.222222222222222,190,2.287797689437866,7.0,12.429,0.857
Llama3.2_3Bparam_lr0.01_wd1e-05,2.3452,5.038998126983643,0.0011111111111111111,4.444444444444445,200,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd1e-05,N/A,N/A,N/A,4.444444444444445,200,2.2845818996429443,6.997,12.434,0.858
Llama3.2_3Bparam_lr0.01_wd1e-05,2.3287,3.4552814960479736,0.0006666666666666666,4.666666666666667,210,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd1e-05,N/A,N/A,N/A,4.666666666666667,210,2.2849395275115967,6.9837,12.458,0.859
Llama3.2_3Bparam_lr0.01_wd1e-05,2.323,13.956073760986328,0.00022222222222222223,4.888888888888889,220,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd1e-05,N/A,N/A,N/A,4.888888888888889,220,2.2669031620025635,6.9865,12.453,0.859
Llama3.2_3Bparam_lr0.01_wd1e-05,N/A,N/A,N/A,5.0,225,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd0.0001,2.4814,61.00635528564453,0.009555555555555557,0.2222222222222222,10,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd0.0001,N/A,N/A,N/A,0.2222222222222222,10,2.503401517868042,6.9658,12.49,0.861
Llama3.2_3Bparam_lr0.01_wd0.0001,2.6315,9.15876579284668,0.009111111111111111,0.4444444444444444,20,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd0.0001,N/A,N/A,N/A,0.4444444444444444,20,2.6526565551757812,6.9761,12.471,0.86
Llama3.2_3Bparam_lr0.01_wd0.0001,2.6566,25.430988311767578,0.008666666666666668,0.6666666666666666,30,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd0.0001,N/A,N/A,N/A,0.6666666666666666,30,2.6115386486053467,6.9802,12.464,0.86
Llama3.2_3Bparam_lr0.01_wd0.0001,2.6316,13.062560081481934,0.008222222222222223,0.8888888888888888,40,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd0.0001,N/A,N/A,N/A,0.8888888888888888,40,2.590459108352661,6.9772,12.469,0.86
Llama3.2_3Bparam_lr0.01_wd0.0001,2.606,8.994505882263184,0.007777777777777778,1.1111111111111112,50,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd0.0001,N/A,N/A,N/A,1.1111111111111112,50,2.771186351776123,6.9843,12.457,0.859
Llama3.2_3Bparam_lr0.01_wd0.0001,2.7188,12.47366714477539,0.007333333333333333,1.3333333333333333,60,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd0.0001,N/A,N/A,N/A,1.3333333333333333,60,2.703132390975952,6.9818,12.461,0.859
Llama3.2_3Bparam_lr0.01_wd0.0001,2.6678,3.102017879486084,0.006888888888888889,1.5555555555555556,70,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd0.0001,N/A,N/A,N/A,1.5555555555555556,70,2.523688793182373,6.9762,12.471,0.86
Llama3.2_3Bparam_lr0.01_wd0.0001,2.656,59.51294708251953,0.006444444444444445,1.7777777777777777,80,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd0.0001,N/A,N/A,N/A,1.7777777777777777,80,2.580491781234741,6.9848,12.456,0.859
Llama3.2_3Bparam_lr0.01_wd0.0001,2.5688,3.637120008468628,0.006,2.0,90,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd0.0001,N/A,N/A,N/A,2.0,90,2.4522550106048584,6.9752,12.473,0.86
Llama3.2_3Bparam_lr0.01_wd0.0001,2.5333,10.265722274780273,0.005555555555555556,2.2222222222222223,100,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd0.0001,N/A,N/A,N/A,2.2222222222222223,100,2.4592065811157227,6.9728,12.477,0.86
Llama3.2_3Bparam_lr0.01_wd0.0001,2.436,7.523881435394287,0.0051111111111111105,2.4444444444444446,110,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd0.0001,N/A,N/A,N/A,2.4444444444444446,110,2.3713302612304688,6.9769,12.47,0.86
Llama3.2_3Bparam_lr0.01_wd0.0001,2.3764,14.450216293334961,0.004666666666666667,2.6666666666666665,120,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd0.0001,N/A,N/A,N/A,2.6666666666666665,120,2.3150618076324463,6.9753,12.473,0.86
Llama3.2_3Bparam_lr0.01_wd0.0001,2.3203,144.22512817382812,0.004222222222222223,2.888888888888889,130,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd0.0001,N/A,N/A,N/A,2.888888888888889,130,2.3396213054656982,6.9794,12.465,0.86
Llama3.2_3Bparam_lr0.01_wd0.0001,2.3576,18.045129776000977,0.003777777777777778,3.111111111111111,140,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd0.0001,N/A,N/A,N/A,3.111111111111111,140,2.247178316116333,6.9789,12.466,0.86
Llama3.2_3Bparam_lr0.01_wd0.0001,2.2829,6.699398040771484,0.003333333333333333,3.3333333333333335,150,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd0.0001,N/A,N/A,N/A,3.3333333333333335,150,2.214496612548828,6.9811,12.462,0.859
Llama3.2_3Bparam_lr0.01_wd0.0001,2.2667,12.231832504272461,0.0028888888888888888,3.5555555555555554,160,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd0.0001,N/A,N/A,N/A,3.5555555555555554,160,2.1927826404571533,7.0023,12.424,0.857
Llama3.2_3Bparam_lr0.01_wd0.0001,2.2175,10.28334903717041,0.0024444444444444444,3.7777777777777777,170,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd0.0001,N/A,N/A,N/A,3.7777777777777777,170,2.1596567630767822,6.9953,12.437,0.858
Llama3.2_3Bparam_lr0.01_wd0.0001,2.2015,18.068056106567383,0.002,4.0,180,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd0.0001,N/A,N/A,N/A,4.0,180,2.167285680770874,7.0278,12.379,0.854
Llama3.2_3Bparam_lr0.01_wd0.0001,2.1882,10.6398286819458,0.0015555555555555557,4.222222222222222,190,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd0.0001,N/A,N/A,N/A,4.222222222222222,190,2.141428232192993,7.0208,12.392,0.855
Llama3.2_3Bparam_lr0.01_wd0.0001,2.1874,7.821235179901123,0.0011111111111111111,4.444444444444445,200,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd0.0001,N/A,N/A,N/A,4.444444444444445,200,2.166799545288086,7.0087,12.413,0.856
Llama3.2_3Bparam_lr0.01_wd0.0001,2.1878,12.749504089355469,0.0006666666666666666,4.666666666666667,210,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd0.0001,N/A,N/A,N/A,4.666666666666667,210,2.176793098449707,7.0395,12.359,0.852
Llama3.2_3Bparam_lr0.01_wd0.0001,2.1813,37.947357177734375,0.00022222222222222223,4.888888888888889,220,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd0.0001,N/A,N/A,N/A,4.888888888888889,220,2.1531906127929688,7.0054,12.419,0.856
Llama3.2_3Bparam_lr0.01_wd0.0001,N/A,N/A,N/A,5.0,225,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd0.0005,2.5323,143.90933227539062,0.009555555555555557,0.2222222222222222,10,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd0.0005,N/A,N/A,N/A,0.2222222222222222,10,2.554272413253784,7.0097,12.411,0.856
Llama3.2_3Bparam_lr0.01_wd0.0005,2.4827,9.4287748336792,0.009111111111111111,0.4444444444444444,20,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd0.0005,N/A,N/A,N/A,0.4444444444444444,20,2.316762685775757,6.994,12.439,0.858
Llama3.2_3Bparam_lr0.01_wd0.0005,2.3008,9.987667083740234,0.008666666666666668,0.6666666666666666,30,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd0.0005,N/A,N/A,N/A,0.6666666666666666,30,2.2335288524627686,7.0332,12.37,0.853
Llama3.2_3Bparam_lr0.01_wd0.0005,2.256,29.993837356567383,0.008222222222222223,0.8888888888888888,40,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd0.0005,N/A,N/A,N/A,0.8888888888888888,40,2.3415815830230713,7.0128,12.406,0.856
Llama3.2_3Bparam_lr0.01_wd0.0005,2.2729,13.306832313537598,0.007777777777777778,1.1111111111111112,50,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd0.0005,N/A,N/A,N/A,1.1111111111111112,50,2.184063673019409,6.9851,12.455,0.859
Llama3.2_3Bparam_lr0.01_wd0.0005,2.1722,7.46922492980957,0.007333333333333333,1.3333333333333333,60,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd0.0005,N/A,N/A,N/A,1.3333333333333333,60,2.0771517753601074,6.9842,12.457,0.859
Llama3.2_3Bparam_lr0.01_wd0.0005,2.0879,10.454142570495605,0.006888888888888889,1.5555555555555556,70,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd0.0005,N/A,N/A,N/A,1.5555555555555556,70,2.0361430644989014,7.0087,12.413,0.856
Llama3.2_3Bparam_lr0.01_wd0.0005,2.0513,10.651593208312988,0.006444444444444445,1.7777777777777777,80,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd0.0005,N/A,N/A,N/A,1.7777777777777777,80,1.9966154098510742,7.008,12.414,0.856
Llama3.2_3Bparam_lr0.01_wd0.0005,2.0383,2.8747174739837646,0.006,2.0,90,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd0.0005,N/A,N/A,N/A,2.0,90,1.967053771018982,6.9942,12.439,0.858
Llama3.2_3Bparam_lr0.01_wd0.0005,2.0311,39.865745544433594,0.005555555555555556,2.2222222222222223,100,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd0.0005,N/A,N/A,N/A,2.2222222222222223,100,1.9585508108139038,6.9865,12.453,0.859
Llama3.2_3Bparam_lr0.01_wd0.0005,2.0698,13.358197212219238,0.0051111111111111105,2.4444444444444446,110,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd0.0005,N/A,N/A,N/A,2.4444444444444446,110,2.1157801151275635,6.9947,12.438,0.858
Llama3.2_3Bparam_lr0.01_wd0.0005,2.0631,13.666102409362793,0.004666666666666667,2.6666666666666665,120,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd0.0005,N/A,N/A,N/A,2.6666666666666665,120,1.9131803512573242,6.9952,12.437,0.858
Llama3.2_3Bparam_lr0.01_wd0.0005,1.9696,32.769840240478516,0.004222222222222223,2.888888888888889,130,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd0.0005,N/A,N/A,N/A,2.888888888888889,130,1.9218865633010864,6.9959,12.436,0.858
Llama3.2_3Bparam_lr0.01_wd0.0005,1.9481,9.810236930847168,0.003777777777777778,3.111111111111111,140,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd0.0005,N/A,N/A,N/A,3.111111111111111,140,1.8675179481506348,6.9794,12.465,0.86
Llama3.2_3Bparam_lr0.01_wd0.0005,1.9749,80.99870300292969,0.003333333333333333,3.3333333333333335,150,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd0.0005,N/A,N/A,N/A,3.3333333333333335,150,1.9357109069824219,7.0414,12.355,0.852
Llama3.2_3Bparam_lr0.01_wd0.0005,1.9555,21.62522315979004,0.0028888888888888888,3.5555555555555554,160,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd0.0005,N/A,N/A,N/A,3.5555555555555554,160,1.8741413354873657,7.0212,12.391,0.855
Llama3.2_3Bparam_lr0.01_wd0.0005,1.9525,54.61071014404297,0.0024444444444444444,3.7777777777777777,170,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd0.0005,N/A,N/A,N/A,3.7777777777777777,170,1.9423998594284058,7.0134,12.405,0.856
Llama3.2_3Bparam_lr0.01_wd0.0005,1.9247,14.246687889099121,0.002,4.0,180,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd0.0005,N/A,N/A,N/A,4.0,180,1.8276665210723877,7.0124,12.407,0.856
Llama3.2_3Bparam_lr0.01_wd0.0005,1.8666,27.40093421936035,0.0015555555555555557,4.222222222222222,190,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd0.0005,N/A,N/A,N/A,4.222222222222222,190,1.8369154930114746,7.0047,12.42,0.857
Llama3.2_3Bparam_lr0.01_wd0.0005,1.8766,11.198836326599121,0.0011111111111111111,4.444444444444445,200,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd0.0005,N/A,N/A,N/A,4.444444444444445,200,1.8008626699447632,7.0013,12.426,0.857
Llama3.2_3Bparam_lr0.01_wd0.0005,1.8415,23.234874725341797,0.0006666666666666666,4.666666666666667,210,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd0.0005,N/A,N/A,N/A,4.666666666666667,210,1.7873821258544922,6.9942,12.439,0.858
Llama3.2_3Bparam_lr0.01_wd0.0005,1.832,23.57745361328125,0.00022222222222222223,4.888888888888889,220,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd0.0005,N/A,N/A,N/A,4.888888888888889,220,1.7814960479736328,6.9987,12.431,0.857
Llama3.2_3Bparam_lr0.01_wd0.0005,N/A,N/A,N/A,5.0,225,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd0.001,1.9601,18.450244903564453,0.009555555555555557,0.2222222222222222,10,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd0.001,N/A,N/A,N/A,0.2222222222222222,10,2.0984253883361816,6.9816,12.461,0.859
Llama3.2_3Bparam_lr0.01_wd0.001,2.1425,28.472801208496094,0.009111111111111111,0.4444444444444444,20,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd0.001,N/A,N/A,N/A,0.4444444444444444,20,2.0601730346679688,6.9907,12.445,0.858
Llama3.2_3Bparam_lr0.01_wd0.001,2.0873,16.578994750976562,0.008666666666666668,0.6666666666666666,30,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd0.001,N/A,N/A,N/A,0.6666666666666666,30,2.1395180225372314,6.9954,12.437,0.858
Llama3.2_3Bparam_lr0.01_wd0.001,2.0716,16.51515007019043,0.008222222222222223,0.8888888888888888,40,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd0.001,N/A,N/A,N/A,0.8888888888888888,40,1.9099903106689453,7.0031,12.423,0.857
Llama3.2_3Bparam_lr0.01_wd0.001,1.9022,13.201412200927734,0.007777777777777778,1.1111111111111112,50,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd0.001,N/A,N/A,N/A,1.1111111111111112,50,1.8460826873779297,7.0044,12.421,0.857
Llama3.2_3Bparam_lr0.01_wd0.001,1.8486,7.799142837524414,0.007333333333333333,1.3333333333333333,60,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd0.001,N/A,N/A,N/A,1.3333333333333333,60,1.7947216033935547,6.9976,12.433,0.857
Llama3.2_3Bparam_lr0.01_wd0.001,1.8133,15.174796104431152,0.006888888888888889,1.5555555555555556,70,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd0.001,N/A,N/A,N/A,1.5555555555555556,70,1.751238226890564,6.9878,12.45,0.859
Llama3.2_3Bparam_lr0.01_wd0.001,1.7742,36.0355339050293,0.006444444444444445,1.7777777777777777,80,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd0.001,N/A,N/A,N/A,1.7777777777777777,80,1.6925963163375854,7.008,12.414,0.856
Llama3.2_3Bparam_lr0.01_wd0.001,1.7338,25.292770385742188,0.006,2.0,90,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd0.001,N/A,N/A,N/A,2.0,90,1.6549575328826904,6.9978,12.432,0.857
Llama3.2_3Bparam_lr0.01_wd0.001,1.708,14.9391450881958,0.005555555555555556,2.2222222222222223,100,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd0.001,N/A,N/A,N/A,2.2222222222222223,100,1.6561256647109985,7.0046,12.42,0.857
Llama3.2_3Bparam_lr0.01_wd0.001,1.7603,60.075706481933594,0.0051111111111111105,2.4444444444444446,110,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd0.001,N/A,N/A,N/A,2.4444444444444446,110,1.7381830215454102,6.9992,12.43,0.857
Llama3.2_3Bparam_lr0.01_wd0.001,1.7835,23.213871002197266,0.004666666666666667,2.6666666666666665,120,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd0.001,N/A,N/A,N/A,2.6666666666666665,120,1.7651933431625366,7.0185,12.396,0.855
Llama3.2_3Bparam_lr0.01_wd0.001,1.7439,13.681626319885254,0.004222222222222223,2.888888888888889,130,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd0.001,N/A,N/A,N/A,2.888888888888889,130,1.6675288677215576,7.0133,12.405,0.856
Llama3.2_3Bparam_lr0.01_wd0.001,1.7029,52.67552185058594,0.003777777777777778,3.111111111111111,140,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd0.001,N/A,N/A,N/A,3.111111111111111,140,1.6438149213790894,7.0083,12.414,0.856
Llama3.2_3Bparam_lr0.01_wd0.001,1.6807,22.12546157836914,0.003333333333333333,3.3333333333333335,150,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd0.001,N/A,N/A,N/A,3.3333333333333335,150,1.6123031377792358,7.0515,12.338,0.851
Llama3.2_3Bparam_lr0.01_wd0.001,1.671,45.58758544921875,0.0028888888888888888,3.5555555555555554,160,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd0.001,N/A,N/A,N/A,3.5555555555555554,160,1.7087711095809937,7.0235,12.387,0.854
Llama3.2_3Bparam_lr0.01_wd0.001,1.8082,17.731868743896484,0.0024444444444444444,3.7777777777777777,170,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd0.001,N/A,N/A,N/A,3.7777777777777777,170,1.756029725074768,7.0294,12.377,0.854
Llama3.2_3Bparam_lr0.01_wd0.001,1.7296,15.418379783630371,0.002,4.0,180,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd0.001,N/A,N/A,N/A,4.0,180,1.6239687204360962,7.021,12.391,0.855
Llama3.2_3Bparam_lr0.01_wd0.001,1.6549,14.245368957519531,0.0015555555555555557,4.222222222222222,190,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd0.001,N/A,N/A,N/A,4.222222222222222,190,1.5662823915481567,7.0025,12.424,0.857
Llama3.2_3Bparam_lr0.01_wd0.001,1.6086,15.354310989379883,0.0011111111111111111,4.444444444444445,200,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd0.001,N/A,N/A,N/A,4.444444444444445,200,1.5250520706176758,7.0114,12.408,0.856
Llama3.2_3Bparam_lr0.01_wd0.001,1.5684,11.608692169189453,0.0006666666666666666,4.666666666666667,210,N/A,N/A,N/A,N/A
Llama3.2_3Bparam_lr0.01_wd0.001,N/A,N/A,N/A,4.666666666666667,210,1.5267010927200317,7.0065,12.417,0.856
Llama3.2_3Bparam_lr0.01_wd0.001,1.556,21.673843383789062,0.00022222222222222223,4.888888888888889,220,N/A,N/A,N/A,N/A
