Model_ID,Step,Train Loss,Eval Loss
llama_lora_finetuned_lr0.05_wd1e-05,40,4.447000026702881,4.410572528839111
llama_lora_finetuned_lr0.05_wd1e-05,50,10.858200073242188,17.502525329589844
llama_lora_finetuned_lr0.05_wd1e-05,60,6.9994001388549805,4.677776336669922
llama_lora_finetuned_lr0.05_wd1e-05,70,4.64109992980957,4.583804607391357
llama_lora_finetuned_lr0.05_wd1e-05,80,4.552000045776367,4.507550239562988
llama_lora_finetuned_lr0.05_wd1e-05,90,4.454899787902832,4.393693923950195
llama_lora_finetuned_lr0.05_wd1e-05,100,4.370800018310547,4.331045150756836
llama_lora_finetuned_lr0.05_wd1e-05,110,4.312699794769287,4.273918628692627
llama_lora_finetuned_lr0.05_wd1e-05,120,4.2459001541137695,4.210988521575928
llama_lora_finetuned_lr0.05_wd1e-05,130,4.188300132751465,4.144045352935791
llama_lora_finetuned_lr0.05_wd1e-05,140,4.1508002281188965,4.133784294128418
llama_lora_finetuned_lr0.05_wd1e-05,150,4.133699893951416,4.208736896514893
llama_lora_finetuned_lr0.05_wd1e-05,160,4.260300159454346,4.184254169464111
llama_lora_finetuned_lr0.05_wd1e-05,170,4.168399810791016,4.109768390655518
llama_lora_finetuned_lr0.05_wd1e-05,180,4.088099956512451,4.095549583435059
llama_lora_finetuned_lr0.05_wd1e-05,190,4.101600170135498,4.0869317054748535
llama_lora_finetuned_lr0.05_wd1e-05,200,4.07859992980957,4.050346851348877
llama_lora_finetuned_lr0.05_wd1e-05,210,4.048500061035156,4.034186363220215
llama_lora_finetuned_lr0.05_wd1e-05,220,4.034599781036377,4.0275654792785645
llama_lora_finetuned_lr0.01_wd0.1,10,1.2210999727249146,1.411312460899353
llama_lora_finetuned_lr0.01_wd0.1,20,1.3558000326156616,1.1933934688568115
llama_lora_finetuned_lr0.01_wd0.1,30,1.1958999633789062,1.100784182548523
llama_lora_finetuned_lr0.01_wd0.1,40,1.1572999954223633,1.2735822200775146
llama_lora_finetuned_lr0.01_wd0.1,50,1.1866999864578247,1.054487705230713
llama_lora_finetuned_lr0.01_wd0.1,60,1.0563000440597534,0.998546302318573
llama_lora_finetuned_lr0.01_wd0.1,70,1.0566999912261963,1.00714910030365
llama_lora_finetuned_lr0.01_wd0.1,80,1.039199948310852,0.962901771068573
llama_lora_finetuned_lr0.01_wd0.1,90,1.0189000368118286,1.0395281314849854
llama_lora_finetuned_lr0.01_wd0.1,100,1.0184999704360962,0.9377597570419312
llama_lora_finetuned_lr0.01_wd0.1,110,0.9861999750137329,0.8813930153846741
llama_lora_finetuned_lr0.01_wd0.1,120,0.9635999798774719,0.9567735195159912
llama_lora_finetuned_lr0.01_wd0.1,130,0.9337000250816345,0.8004463315010071
llama_lora_finetuned_lr0.01_wd0.1,140,0.8999000191688538,0.903470516204834
llama_lora_finetuned_lr0.01_wd0.1,150,0.8952000141143799,0.8523790836334229
llama_lora_finetuned_lr0.01_wd0.1,160,0.8440999984741211,0.7277807593345642
llama_lora_finetuned_lr0.01_wd0.1,170,0.7875999808311462,0.7413370609283447
llama_lora_finetuned_lr0.01_wd0.1,180,0.7860999703407288,0.6992655396461487
llama_lora_finetuned_lr0.01_wd0.1,190,0.748199999332428,0.6662023067474365
llama_lora_finetuned_lr0.01_wd0.1,200,0.732699990272522,0.6728392839431763
llama_lora_finetuned_lr0.01_wd0.1,210,0.7210000157356262,0.714938223361969
llama_lora_finetuned_lr0.01_wd0.1,220,0.7401999831199646,0.6728705763816833
llama_lora_finetuned_lr0.01_wd0.05,10,1.409000039100647,1.4618817567825317
llama_lora_finetuned_lr0.01_wd0.05,20,1.5120999813079834,1.4648025035858154
llama_lora_finetuned_lr0.01_wd0.05,30,1.523800015449524,1.5197136402130127
llama_lora_finetuned_lr0.01_wd0.05,40,1.4890999794006348,1.4016938209533691
llama_lora_finetuned_lr0.01_wd0.05,50,1.513700008392334,1.4508801698684692
llama_lora_finetuned_lr0.01_wd0.05,60,1.4062999486923218,1.3872796297073364
llama_lora_finetuned_lr0.01_wd0.05,70,1.4859000444412231,1.4149624109268188
llama_lora_finetuned_lr0.01_wd0.05,80,1.3799999952316284,1.2426543235778809
llama_lora_finetuned_lr0.01_wd0.05,90,1.2907999753952026,1.251741886138916
llama_lora_finetuned_lr0.01_wd0.05,100,1.2604000568389893,1.1711727380752563
llama_lora_finetuned_lr0.01_wd0.05,110,1.1863000392913818,1.066625952720642
llama_lora_finetuned_lr0.01_wd0.05,120,1.1025999784469604,1.030033826828003
llama_lora_finetuned_lr0.01_wd0.05,130,1.0784000158309937,1.0772608518600464
llama_lora_finetuned_lr0.01_wd0.05,140,1.1819000244140625,1.1966149806976318
llama_lora_finetuned_lr0.01_wd0.05,150,1.2340999841690063,1.124729871749878
llama_lora_finetuned_lr0.01_wd0.05,160,1.136299967765808,1.003113865852356
llama_lora_finetuned_lr0.01_wd0.05,170,1.0599000453948975,0.9785711169242859
llama_lora_finetuned_lr0.01_wd0.05,180,1.0371999740600586,0.9430891871452332
llama_lora_finetuned_lr0.01_wd0.05,190,0.9947999715805054,0.9012724757194519
llama_lora_finetuned_lr0.01_wd0.05,200,0.9750999808311462,0.8938021659851074
llama_lora_finetuned_lr0.01_wd0.05,210,0.9484999775886536,0.8781434893608093
llama_lora_finetuned_lr0.01_wd0.05,220,0.9508000016212463,0.8794701099395752
llama_lora_finetuned_lr0.01_wd0.01,10,1.7283999919891357,1.5909404754638672
llama_lora_finetuned_lr0.01_wd0.01,20,1.7276999950408936,1.6945924758911133
llama_lora_finetuned_lr0.01_wd0.01,30,1.625499963760376,1.5890071392059326
llama_lora_finetuned_lr0.01_wd0.01,40,1.688099980354309,1.8649228811264038
llama_lora_finetuned_lr0.01_wd0.01,50,1.7282999753952026,1.7752511501312256
llama_lora_finetuned_lr0.01_wd0.01,60,1.6821999549865723,1.620516061782837
llama_lora_finetuned_lr0.01_wd0.01,70,1.6029000282287598,1.465079426765442
llama_lora_finetuned_lr0.01_wd0.01,80,1.4974000453948975,1.4310061931610107
llama_lora_finetuned_lr0.01_wd0.01,90,1.437600016593933,1.3435319662094116
llama_lora_finetuned_lr0.01_wd0.01,100,1.4018000364303589,1.3228225708007812
llama_lora_finetuned_lr0.01_wd0.01,110,1.4180999994277954,1.3748888969421387
llama_lora_finetuned_lr0.01_wd0.01,120,1.389299988746643,1.299302101135254
llama_lora_finetuned_lr0.01_wd0.01,130,1.3655999898910522,1.3561040163040161
llama_lora_finetuned_lr0.01_wd0.01,140,1.3349000215530396,1.262974739074707
llama_lora_finetuned_lr0.01_wd0.01,150,1.3073999881744385,1.213857650756836
llama_lora_finetuned_lr0.01_wd0.01,160,1.2711999416351318,1.203843116760254
llama_lora_finetuned_lr0.01_wd0.01,170,1.2596999406814575,1.1794936656951904
llama_lora_finetuned_lr0.01_wd0.01,180,1.2871999740600586,1.1740140914916992
llama_lora_finetuned_lr0.01_wd0.01,190,1.2036000490188599,1.1506086587905884
llama_lora_finetuned_lr0.01_wd0.01,200,1.1832000017166138,1.1041948795318604
llama_lora_finetuned_lr0.01_wd0.01,210,1.148800015449524,1.0831927061080933
llama_lora_finetuned_lr0.01_wd0.01,220,1.1468000411987305,1.083154320716858
llama_lora_finetuned_lr0.01_wd0.005,10,1.7263000011444092,1.8008687496185303
llama_lora_finetuned_lr0.01_wd0.005,20,1.9875999689102173,2.064690113067627
llama_lora_finetuned_lr0.01_wd0.005,30,2.079200029373169,1.8847575187683105
llama_lora_finetuned_lr0.01_wd0.005,40,1.8661999702453613,1.7458257675170898
llama_lora_finetuned_lr0.01_wd0.005,50,1.853700041770935,1.7216556072235107
llama_lora_finetuned_lr0.01_wd0.005,60,1.8215999603271484,1.6890239715576172
llama_lora_finetuned_lr0.01_wd0.005,70,1.764799952507019,1.6609233617782593
llama_lora_finetuned_lr0.01_wd0.005,80,1.7577999830245972,1.6300159692764282
llama_lora_finetuned_lr0.01_wd0.005,90,1.711300015449524,1.6377943754196167
llama_lora_finetuned_lr0.01_wd0.005,100,1.7462999820709229,1.6377161741256714
llama_lora_finetuned_lr0.01_wd0.005,110,1.7619999647140503,1.6274187564849854
llama_lora_finetuned_lr0.01_wd0.005,120,1.7798000574111938,1.7014886140823364
llama_lora_finetuned_lr0.01_wd0.005,130,1.7268999814987183,1.7782949209213257
llama_lora_finetuned_lr0.01_wd0.005,140,1.8832000494003296,1.7905136346817017
llama_lora_finetuned_lr0.01_wd0.005,150,1.756600022315979,1.608181118965149
llama_lora_finetuned_lr0.01_wd0.005,160,1.656999945640564,1.5718876123428345
llama_lora_finetuned_lr0.01_wd0.005,170,1.6095999479293823,1.5220694541931152
llama_lora_finetuned_lr0.01_wd0.005,180,1.5614999532699585,1.5070918798446655
llama_lora_finetuned_lr0.01_wd0.005,190,1.5170999765396118,1.405934453010559
llama_lora_finetuned_lr0.01_wd0.005,200,1.4943000078201294,1.4164080619812012
llama_lora_finetuned_lr0.01_wd0.005,210,1.464400053024292,1.3657002449035645
llama_lora_finetuned_lr0.01_wd0.005,220,1.4282000064849854,1.3500679731369019
llama_lora_finetuned_lr0.01_wd0.001,10,1.9601000547409058,2.0984253883361816
llama_lora_finetuned_lr0.01_wd0.001,20,2.1424999237060547,2.0601730346679688
llama_lora_finetuned_lr0.01_wd0.001,30,2.0873000621795654,2.1395180225372314
llama_lora_finetuned_lr0.01_wd0.001,40,2.0715999603271484,1.9099903106689453
llama_lora_finetuned_lr0.01_wd0.001,50,1.9021999835968018,1.8460826873779297
llama_lora_finetuned_lr0.01_wd0.001,60,1.8486000299453735,1.7947216033935547
llama_lora_finetuned_lr0.01_wd0.001,70,1.8133000135421753,1.751238226890564
llama_lora_finetuned_lr0.01_wd0.001,80,1.7741999626159668,1.6925963163375854
llama_lora_finetuned_lr0.01_wd0.001,90,1.7338000535964966,1.6549575328826904
llama_lora_finetuned_lr0.01_wd0.001,100,1.7079999446868896,1.6561256647109985
llama_lora_finetuned_lr0.01_wd0.001,110,1.7603000402450562,1.7381830215454102
llama_lora_finetuned_lr0.01_wd0.001,120,1.7834999561309814,1.7651933431625366
llama_lora_finetuned_lr0.01_wd0.001,130,1.743899941444397,1.6675288677215576
llama_lora_finetuned_lr0.01_wd0.001,140,1.7029000520706177,1.6438149213790894
llama_lora_finetuned_lr0.01_wd0.001,150,1.6806999444961548,1.6123031377792358
llama_lora_finetuned_lr0.01_wd0.001,160,1.6710000038146973,1.7087711095809937
llama_lora_finetuned_lr0.01_wd0.001,170,1.8082000017166138,1.756029725074768
llama_lora_finetuned_lr0.01_wd0.001,180,1.729599952697754,1.6239687204360962
llama_lora_finetuned_lr0.01_wd0.001,190,1.6548999547958374,1.5662823915481567
llama_lora_finetuned_lr0.01_wd0.001,200,1.6086000204086304,1.5250520706176758
llama_lora_finetuned_lr0.01_wd0.001,210,1.5684000253677368,1.5267010927200317
llama_lora_finetuned_lr0.01_wd0.001,220,1.555999994277954,1.493402361869812
llama_lora_finetuned_lr0.01_wd0.0005,10,2.5322999954223633,2.554272413253784
llama_lora_finetuned_lr0.01_wd0.0005,20,2.4827001094818115,2.316762685775757
llama_lora_finetuned_lr0.01_wd0.0005,30,2.300800085067749,2.2335288524627686
llama_lora_finetuned_lr0.01_wd0.0005,40,2.25600004196167,2.3415815830230713
llama_lora_finetuned_lr0.01_wd0.0005,50,2.272900104522705,2.184063673019409
llama_lora_finetuned_lr0.01_wd0.0005,60,2.1721999645233154,2.0771517753601074
llama_lora_finetuned_lr0.01_wd0.0005,70,2.087899923324585,2.0361430644989014
llama_lora_finetuned_lr0.01_wd0.0005,80,2.051300048828125,1.9966154098510742
llama_lora_finetuned_lr0.01_wd0.0005,90,2.038300037384033,1.967053771018982
llama_lora_finetuned_lr0.01_wd0.0005,100,2.031100034713745,1.9585508108139038
llama_lora_finetuned_lr0.01_wd0.0005,110,2.0697999000549316,2.1157801151275635
llama_lora_finetuned_lr0.01_wd0.0005,120,2.0631000995635986,1.9131803512573242
llama_lora_finetuned_lr0.01_wd0.0005,130,1.969599962234497,1.9218865633010864
llama_lora_finetuned_lr0.01_wd0.0005,140,1.948099970817566,1.8675179481506348
llama_lora_finetuned_lr0.01_wd0.0005,150,1.9749000072479248,1.9357109069824219
llama_lora_finetuned_lr0.01_wd0.0005,160,1.9555000066757202,1.8741413354873657
llama_lora_finetuned_lr0.01_wd0.0005,170,1.9524999856948853,1.9423998594284058
llama_lora_finetuned_lr0.01_wd0.0005,180,1.9247000217437744,1.8276665210723877
llama_lora_finetuned_lr0.01_wd0.0005,190,1.8666000366210938,1.8369154930114746
llama_lora_finetuned_lr0.01_wd0.0005,200,1.8766000270843506,1.8008626699447632
llama_lora_finetuned_lr0.01_wd0.0005,210,1.8415000438690186,1.7873821258544922
llama_lora_finetuned_lr0.01_wd0.0005,220,1.8320000171661377,1.7814960479736328
llama_lora_finetuned_lr0.01_wd0.0001,10,2.4814000129699707,2.503401517868042
llama_lora_finetuned_lr0.01_wd0.0001,20,2.631500005722046,2.6526565551757812
llama_lora_finetuned_lr0.01_wd0.0001,30,2.656599998474121,2.6115386486053467
llama_lora_finetuned_lr0.01_wd0.0001,40,2.6315999031066895,2.590459108352661
llama_lora_finetuned_lr0.01_wd0.0001,50,2.6059999465942383,2.771186351776123
llama_lora_finetuned_lr0.01_wd0.0001,60,2.7188000679016113,2.703132390975952
llama_lora_finetuned_lr0.01_wd0.0001,70,2.667799949645996,2.523688793182373
llama_lora_finetuned_lr0.01_wd0.0001,80,2.6559998989105225,2.580491781234741
llama_lora_finetuned_lr0.01_wd0.0001,90,2.5687999725341797,2.4522550106048584
llama_lora_finetuned_lr0.01_wd0.0001,100,2.5332999229431152,2.4592065811157227
llama_lora_finetuned_lr0.01_wd0.0001,110,2.436000108718872,2.3713302612304688
llama_lora_finetuned_lr0.01_wd0.0001,120,2.3763999938964844,2.3150618076324463
llama_lora_finetuned_lr0.01_wd0.0001,130,2.3203001022338867,2.3396213054656982
llama_lora_finetuned_lr0.01_wd0.0001,140,2.357599973678589,2.247178316116333
llama_lora_finetuned_lr0.01_wd0.0001,150,2.282900094985962,2.214496612548828
llama_lora_finetuned_lr0.01_wd0.0001,160,2.266700029373169,2.1927826404571533
llama_lora_finetuned_lr0.01_wd0.0001,170,2.2174999713897705,2.1596567630767822
llama_lora_finetuned_lr0.01_wd0.0001,180,2.2014999389648438,2.167285680770874
llama_lora_finetuned_lr0.01_wd0.0001,190,2.188199996948242,2.141428232192993
llama_lora_finetuned_lr0.01_wd0.0001,200,2.1874001026153564,2.166799545288086
llama_lora_finetuned_lr0.01_wd0.0001,210,2.1877999305725098,2.176793098449707
llama_lora_finetuned_lr0.01_wd0.0001,220,2.181299924850464,2.1531906127929688
llama_lora_finetuned_lr0.01_wd1e-05,10,2.9065001010894775,2.879643678665161
llama_lora_finetuned_lr0.01_wd1e-05,20,2.860599994659424,2.825913190841675
llama_lora_finetuned_lr0.01_wd1e-05,30,2.7962000370025635,2.8190157413482666
llama_lora_finetuned_lr0.01_wd1e-05,40,2.8276000022888184,2.742298126220703
llama_lora_finetuned_lr0.01_wd1e-05,50,2.743499994277954,2.7027111053466797
llama_lora_finetuned_lr0.01_wd1e-05,60,2.698499917984009,2.6515233516693115
llama_lora_finetuned_lr0.01_wd1e-05,70,2.653700113296509,2.628185510635376
llama_lora_finetuned_lr0.01_wd1e-05,80,2.6465001106262207,2.5940206050872803
llama_lora_finetuned_lr0.01_wd1e-05,90,2.606300115585327,2.5489773750305176
llama_lora_finetuned_lr0.01_wd1e-05,100,2.5557000637054443,2.5233304500579834
llama_lora_finetuned_lr0.01_wd1e-05,110,2.5522000789642334,2.480531930923462
llama_lora_finetuned_lr0.01_wd1e-05,120,2.5109000205993652,2.472975730895996
llama_lora_finetuned_lr0.01_wd1e-05,130,2.478100061416626,2.4156737327575684
llama_lora_finetuned_lr0.01_wd1e-05,140,2.438199996948242,2.381438970565796
llama_lora_finetuned_lr0.01_wd1e-05,150,2.4279000759124756,2.3816466331481934
llama_lora_finetuned_lr0.01_wd1e-05,160,2.410900115966797,2.362267255783081
llama_lora_finetuned_lr0.01_wd1e-05,170,2.3887999057769775,2.330117702484131
llama_lora_finetuned_lr0.01_wd1e-05,180,2.371999979019165,2.3126721382141113
llama_lora_finetuned_lr0.01_wd1e-05,190,2.3473000526428223,2.287797689437866
llama_lora_finetuned_lr0.01_wd1e-05,200,2.3452000617980957,2.2845818996429443
llama_lora_finetuned_lr0.01_wd1e-05,210,2.328700065612793,2.2849395275115967
llama_lora_finetuned_lr0.01_wd1e-05,220,2.322999954223633,2.2669031620025635
llama_lora_finetuned_lr0.005_wd0.1,10,0.17030000686645508,0.14542731642723083
llama_lora_finetuned_lr0.005_wd0.1,20,0.1800999939441681,0.13231761753559113
llama_lora_finetuned_lr0.005_wd0.1,30,0.15549999475479126,0.13645294308662415
llama_lora_finetuned_lr0.005_wd0.1,40,0.15369999408721924,0.13240589201450348
llama_lora_finetuned_lr0.005_wd0.1,50,0.14990000426769257,0.13368231058120728
llama_lora_finetuned_lr0.005_wd0.1,60,0.16740000247955322,0.13274338841438293
llama_lora_finetuned_lr0.005_wd0.1,70,0.15240000188350677,0.1417691558599472
llama_lora_finetuned_lr0.005_wd0.1,80,0.14640000462532043,0.1140289306640625
llama_lora_finetuned_lr0.005_wd0.1,90,0.1388999968767166,0.12240356206893921
llama_lora_finetuned_lr0.005_wd0.1,100,0.14399999380111694,0.11306554079055786
llama_lora_finetuned_lr0.005_wd0.1,110,0.13199999928474426,0.11547058820724487
llama_lora_finetuned_lr0.005_wd0.1,120,0.12950000166893005,0.10814350098371506
llama_lora_finetuned_lr0.005_wd0.1,130,0.12389999628067017,0.10749293118715286
llama_lora_finetuned_lr0.005_wd0.1,140,0.12449999898672104,0.11037737876176834
llama_lora_finetuned_lr0.005_wd0.1,150,0.12210000306367874,0.10016222298145294
llama_lora_finetuned_lr0.005_wd0.1,160,0.1193000003695488,0.10057224333286285
llama_lora_finetuned_lr0.005_wd0.1,170,0.1289999932050705,0.10108809918165207
llama_lora_finetuned_lr0.005_wd0.1,180,0.12080000340938568,0.10133559256792068
llama_lora_finetuned_lr0.005_wd0.1,190,0.12070000171661377,0.10190844535827637
llama_lora_finetuned_lr0.005_wd0.1,200,0.11959999799728394,0.11046062409877777
llama_lora_finetuned_lr0.005_wd0.1,210,0.1151999980211258,0.11066757887601852
llama_lora_finetuned_lr0.005_wd0.1,220,0.1168999969959259,0.10858047753572464
llama_lora_finetuned_lr0.005_wd0.05,10,0.25450000166893005,0.21809014678001404
llama_lora_finetuned_lr0.005_wd0.05,20,0.21850000321865082,0.1729833483695984
llama_lora_finetuned_lr0.005_wd0.05,30,0.195700004696846,0.16405004262924194
llama_lora_finetuned_lr0.005_wd0.05,40,0.17409999668598175,0.14224568009376526
llama_lora_finetuned_lr0.005_wd0.05,50,0.16339999437332153,0.14094044268131256
llama_lora_finetuned_lr0.005_wd0.05,60,0.15809999406337738,0.13794615864753723
llama_lora_finetuned_lr0.005_wd0.05,70,0.15209999680519104,0.13225968182086945
llama_lora_finetuned_lr0.005_wd0.05,80,0.15049999952316284,0.1284765601158142
llama_lora_finetuned_lr0.005_wd0.05,90,0.1476999968290329,0.12826967239379883
llama_lora_finetuned_lr0.005_wd0.05,100,0.14239999651908875,0.12522605061531067
llama_lora_finetuned_lr0.005_wd0.05,110,0.14259999990463257,0.12895582616329193
llama_lora_finetuned_lr0.005_wd0.05,120,0.14509999752044678,0.1249571293592453
llama_lora_finetuned_lr0.005_wd0.05,130,0.1436000019311905,0.1299760490655899
llama_lora_finetuned_lr0.005_wd0.05,140,0.14300000667572021,0.12236867100000381
llama_lora_finetuned_lr0.005_wd0.05,150,0.13349999487400055,0.11814301460981369
llama_lora_finetuned_lr0.005_wd0.05,160,0.13249999284744263,0.11424936354160309
llama_lora_finetuned_lr0.005_wd0.05,170,0.12690000236034393,0.11179840564727783
llama_lora_finetuned_lr0.005_wd0.05,180,0.12240000069141388,0.10960716754198074
llama_lora_finetuned_lr0.005_wd0.05,190,0.12120000272989273,0.10880877822637558
llama_lora_finetuned_lr0.005_wd0.05,200,0.121799997985363,0.10701964050531387
llama_lora_finetuned_lr0.005_wd0.05,210,0.11779999732971191,0.10656912624835968
llama_lora_finetuned_lr0.005_wd0.05,220,0.1168999969959259,0.10632338374853134
llama_lora_finetuned_lr0.005_wd0.01,10,0.19830000400543213,0.16979070007801056
llama_lora_finetuned_lr0.005_wd0.01,20,0.21170000731945038,0.18852084875106812
llama_lora_finetuned_lr0.005_wd0.01,30,0.2224999964237213,0.19434188306331635
llama_lora_finetuned_lr0.005_wd0.01,40,0.227400004863739,0.2048494815826416
llama_lora_finetuned_lr0.005_wd0.01,50,0.22190000116825104,0.186697855591774
llama_lora_finetuned_lr0.005_wd0.01,60,0.2718999981880188,0.2985711395740509
llama_lora_finetuned_lr0.005_wd0.01,70,0.27000001072883606,0.19391128420829773
llama_lora_finetuned_lr0.005_wd0.01,80,0.21969999372959137,0.18790073692798615
llama_lora_finetuned_lr0.005_wd0.01,90,0.219200000166893,0.16969658434391022
llama_lora_finetuned_lr0.005_wd0.01,100,0.1941000074148178,0.2102508693933487
llama_lora_finetuned_lr0.005_wd0.01,110,0.24660000205039978,0.19385699927806854
llama_lora_finetuned_lr0.005_wd0.01,120,0.1932000070810318,0.16975176334381104
llama_lora_finetuned_lr0.005_wd0.01,130,0.1923000067472458,0.16972382366657257
llama_lora_finetuned_lr0.005_wd0.01,140,0.19470000267028809,0.16606047749519348
llama_lora_finetuned_lr0.005_wd0.01,150,0.19580000638961792,0.15481548011302948
llama_lora_finetuned_lr0.005_wd0.01,160,0.18330000340938568,0.1548697054386139
llama_lora_finetuned_lr0.005_wd0.01,170,0.17409999668598175,0.15493890643119812
llama_lora_finetuned_lr0.005_wd0.01,180,0.17170000076293945,0.15319609642028809
llama_lora_finetuned_lr0.005_wd0.01,190,0.1670999974012375,0.1487724930047989
llama_lora_finetuned_lr0.005_wd0.01,200,0.16899999976158142,0.14720161259174347
llama_lora_finetuned_lr0.005_wd0.01,210,0.1657000035047531,0.1453852653503418
llama_lora_finetuned_lr0.005_wd0.01,220,0.1657000035047531,0.1448206901550293
llama_lora_finetuned_lr0.005_wd0.005,10,0.3513999879360199,0.3045040965080261
llama_lora_finetuned_lr0.005_wd0.005,20,0.321399986743927,0.26740655303001404
llama_lora_finetuned_lr0.005_wd0.005,30,0.3312000036239624,0.3959213197231293
llama_lora_finetuned_lr0.005_wd0.005,40,0.33169999718666077,0.2734582722187042
llama_lora_finetuned_lr0.005_wd0.005,50,0.29739999771118164,0.25201261043548584
llama_lora_finetuned_lr0.005_wd0.005,60,0.3862000107765198,0.264995276927948
llama_lora_finetuned_lr0.005_wd0.005,70,0.335999995470047,0.2696198523044586
llama_lora_finetuned_lr0.005_wd0.005,80,0.2939999997615814,0.23676560819149017
llama_lora_finetuned_lr0.005_wd0.005,90,0.2574999928474426,0.2204195261001587
llama_lora_finetuned_lr0.005_wd0.005,100,0.23929999768733978,0.20059102773666382
llama_lora_finetuned_lr0.005_wd0.005,110,0.23019999265670776,0.20385435223579407
llama_lora_finetuned_lr0.005_wd0.005,120,0.22609999775886536,0.18513868749141693
llama_lora_finetuned_lr0.005_wd0.005,130,0.210999995470047,0.18252919614315033
llama_lora_finetuned_lr0.005_wd0.005,140,0.2004999965429306,0.17898327112197876
llama_lora_finetuned_lr0.005_wd0.005,150,0.19900000095367432,0.17988590896129608
llama_lora_finetuned_lr0.005_wd0.005,160,0.20190000534057617,0.18428440392017365
llama_lora_finetuned_lr0.005_wd0.005,170,0.1915999948978424,0.1742042452096939
llama_lora_finetuned_lr0.005_wd0.005,180,0.19040000438690186,0.1724788248538971
llama_lora_finetuned_lr0.005_wd0.005,190,0.1858000010251999,0.16833394765853882
llama_lora_finetuned_lr0.005_wd0.005,200,0.18389999866485596,0.16351471841335297
llama_lora_finetuned_lr0.005_wd0.005,210,0.17919999361038208,0.1599673479795456
llama_lora_finetuned_lr0.005_wd0.005,220,0.17730000615119934,0.15888744592666626
llama_lora_finetuned_lr0.005_wd0.001,10,0.3617999851703644,0.2860640585422516
llama_lora_finetuned_lr0.005_wd0.001,20,0.3386000096797943,0.32262659072875977
llama_lora_finetuned_lr0.005_wd0.001,30,0.31769999861717224,0.25322163105010986
llama_lora_finetuned_lr0.005_wd0.001,40,0.2840000092983246,0.24255691468715668
llama_lora_finetuned_lr0.005_wd0.001,50,0.2896000146865845,0.24866652488708496
llama_lora_finetuned_lr0.005_wd0.001,60,0.2757999897003174,0.2432282269001007
llama_lora_finetuned_lr0.005_wd0.001,70,0.27070000767707825,0.22974000871181488
llama_lora_finetuned_lr0.005_wd0.001,80,0.2648000121116638,0.2271101474761963
llama_lora_finetuned_lr0.005_wd0.001,90,0.27649998664855957,0.22527368366718292
llama_lora_finetuned_lr0.005_wd0.001,100,0.2919999957084656,0.2902430295944214
llama_lora_finetuned_lr0.005_wd0.001,110,0.29420000314712524,0.24631518125534058
llama_lora_finetuned_lr0.005_wd0.001,120,0.26010000705718994,0.23145629465579987
llama_lora_finetuned_lr0.005_wd0.001,130,0.2442999929189682,0.21507202088832855
llama_lora_finetuned_lr0.005_wd0.001,140,0.2517000138759613,0.21432168781757355
llama_lora_finetuned_lr0.005_wd0.001,150,0.23810000717639923,0.20921343564987183
llama_lora_finetuned_lr0.005_wd0.001,160,0.23240000009536743,0.19770453870296478
llama_lora_finetuned_lr0.005_wd0.001,170,0.2281000018119812,0.19539670646190643
llama_lora_finetuned_lr0.005_wd0.001,180,0.22259999811649323,0.19942417740821838
llama_lora_finetuned_lr0.005_wd0.001,190,0.2159000039100647,0.191472128033638
llama_lora_finetuned_lr0.005_wd0.001,200,0.21410000324249268,0.18838249146938324
llama_lora_finetuned_lr0.005_wd0.001,210,0.2094999998807907,0.18615777790546417
llama_lora_finetuned_lr0.005_wd0.001,220,0.20659999549388885,0.18407981097698212
llama_lora_finetuned_lr0.005_wd0.0005,10,0.4007999897003174,0.3938780725002289
llama_lora_finetuned_lr0.005_wd0.0005,20,0.46000000834465027,0.3804142475128174
llama_lora_finetuned_lr0.005_wd0.0005,30,0.4609000086784363,0.4209715723991394
llama_lora_finetuned_lr0.005_wd0.0005,40,0.5471000075340271,0.35665351152420044
llama_lora_finetuned_lr0.005_wd0.0005,50,0.40139999985694885,0.34943726658821106
llama_lora_finetuned_lr0.005_wd0.0005,60,0.37950000166893005,0.3213959038257599
llama_lora_finetuned_lr0.005_wd0.0005,70,0.3921999931335449,0.35785651206970215
llama_lora_finetuned_lr0.005_wd0.0005,80,0.37400001287460327,0.31613612174987793
llama_lora_finetuned_lr0.005_wd0.0005,90,0.37119999527931213,0.31824690103530884
llama_lora_finetuned_lr0.005_wd0.0005,100,0.36059999465942383,0.32880112528800964
llama_lora_finetuned_lr0.005_wd0.0005,110,0.3508000075817108,0.3108818233013153
llama_lora_finetuned_lr0.005_wd0.0005,120,0.3433000147342682,0.2807663381099701
llama_lora_finetuned_lr0.005_wd0.0005,130,0.30630001425743103,0.2728038728237152
llama_lora_finetuned_lr0.005_wd0.0005,140,0.2992999851703644,0.2633739411830902
llama_lora_finetuned_lr0.005_wd0.0005,150,0.29319998621940613,0.25746259093284607
llama_lora_finetuned_lr0.005_wd0.0005,160,0.287200003862381,0.25568675994873047
llama_lora_finetuned_lr0.005_wd0.0005,170,0.2759000062942505,0.24129681289196014
llama_lora_finetuned_lr0.005_wd0.0005,180,0.27300000190734863,0.23924432694911957
llama_lora_finetuned_lr0.005_wd0.0005,190,0.26969999074935913,0.2409590780735016
llama_lora_finetuned_lr0.005_wd0.0005,200,0.26969999074935913,0.23681654036045074
llama_lora_finetuned_lr0.005_wd0.0005,210,0.26440000534057617,0.23464281857013702
